date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
19:06:58	16783/16783	---M--	200	added ('OK')	image/jpeg	date:Sat,%2022%20Nov%202025%2012:40:14%20GMT	https://www.sasken.com/hs-fs/hubfs/Sasken_global/home/blockchain.webp?width=370&height=260&name=blockchain.webp	C:/My_Web_Sites/sasken_httrack/Sasken_small/www.sasken.com/hs-fs/hubfs/Sasken_global/home/blockchainaf88.jpg	(from https://www.sasken.com/)
19:06:58	89965/89965	---MCZ	200	added ('OK')	text/html	date:Sat,%2007%20Feb%202026%2004:32:52%20GMT	https://www.sasken.com/insights/success-stories/battery-management-system-for-an-asian-original-equipment-manufacturer-oem	C:/My_Web_Sites/sasken_httrack/Sasken_small/www.sasken.com/insights/success-stories/battery-management-system-for-an-asian-original-equipment-manufacturer-oem.html	(from https://www.sasken.com/)
19:07:00	90945/90945	---MCZ	200	added ('OK')	text/html	date:Sat,%2007%20Feb%202026%2004:33:14%20GMT	https://www.sasken.com/insights/success-stories/transform-your-digital-marketing-landscape-unleashing-saskens-analytical-prowess	C:/My_Web_Sites/sasken_httrack/Sasken_small/www.sasken.com/insights/success-stories/transform-your-digital-marketing-landscape-unleashing-saskens-analytical-prowess.html	(from https://www.sasken.com/)
19:07:00	85784/85784	---MCZ	200	added ('OK')	text/html	date:Sat,%2007%20Feb%202026%2004:32:51%20GMT	https://www.sasken.com/insights/success-stories/store-app-retail-store-associatefnameemailphone	C:/My_Web_Sites/sasken_httrack/Sasken_small/www.sasken.com/insights/success-stories/store-app-retail-store-associatefnameemailphone.html	(from https://www.sasken.com/)
19:07:01	5463210/5463210	---M--	200	added ('OK')	image/jpeg	etag:%22a2ba8a81b234cc8e8091bce2d4d5c40b%22	https://www.sasken.com/hubfs/shutterstock_2196663673.jpg	C:/My_Web_Sites/sasken_httrack/Sasken_small/www.sasken.com/hubfs/shutterstock_2196663673.jpg	(from https://www.sasken.com/)
19:07:01	506941/506941	---M--	200	added ('OK')	image/jpeg	etag:%2288e96c11f87c19eabe65e4f943e6f665%22	https://www.sasken.com/hubfs/Sasken%20-%20Sales%2c%20Marketing%20Insight%20Platform.jpg	C:/My_Web_Sites/sasken_httrack/Sasken_small/www.sasken.com/hubfs/Sasken%20-%20Sales,%20Marketing%20Insight%20Platform.jpg	(from https://www.sasken.com/)
19:07:01	16952/16952	---M--	200	added ('OK')	image/webp	etag:%224387f71ce55f9369eb77c52ac37f5306%22	https://www.sasken.com/hubfs/retail_associate-1.webp	C:/My_Web_Sites/sasken_httrack/Sasken_small/www.sasken.com/hubfs/retail_associate-1.webp	(from https://www.sasken.com/)
19:07:03	4406/4406	---M--	200	added ('OK')	image/webp	etag:%226a1ed9f496df91b48445d64b9cfabaa8%22	https://www.sasken.com/hubfs/Sasken_global/home/yers.webp	C:/My_Web_Sites/sasken_httrack/Sasken_small/www.sasken.com/hubfs/Sasken_global/home/yers.webp	(from https://www.sasken.com/)
19:07:05	5866/5866	---M--	200	added ('OK')	image/webp	etag:%225a5f3ebd5c7e0fd5be0b776f8b0bcbb6%22	https://www.sasken.com/hubfs/Sasken_global/home/hundred.webp	C:/My_Web_Sites/sasken_httrack/Sasken_small/www.sasken.com/hubfs/Sasken_global/home/hundred.webp	(from https://www.sasken.com/)
19:07:07	4798/4798	---M--	200	added ('OK')	image/webp	etag:%223236d5e2e901bc48c0fed2e0e3b8cc78%22	https://www.sasken.com/hubfs/Sasken_global/home/fhund.webp	C:/My_Web_Sites/sasken_httrack/Sasken_small/www.sasken.com/hubfs/Sasken_global/home/fhund.webp	(from https://www.sasken.com/)
19:07:08	4700/4700	---M--	200	added ('OK')	image/webp	etag:%22a6d23e0ca36c797167ea67e9ecdef12c%22	https://www.sasken.com/hubfs/Sasken_global/home/bilion.webp	C:/My_Web_Sites/sasken_httrack/Sasken_small/www.sasken.com/hubfs/Sasken_global/home/bilion.webp	(from https://www.sasken.com/)
19:07:10	5272/5272	---M--	200	added ('OK')	image/webp	etag:%2240dbf21d0db27c34a8df9890548c1932%22	https://www.sasken.com/hubfs/Sasken_global/home/certificate.webp	C:/My_Web_Sites/sasken_httrack/Sasken_small/www.sasken.com/hubfs/Sasken_global/home/certificate.webp	(from https://www.sasken.com/)
19:07:10	3282/3282	---M--	200	added ('OK')	image/png	etag:%2209310e6b744164a39abbbfd05cf5f1a2%22	https://www.sasken.com/hubfs/Imported%20images/logo-white-1.png	C:/My_Web_Sites/sasken_httrack/Sasken_small/www.sasken.com/hubfs/Imported%20images/logo-white-1.png	(from https://www.sasken.com/)
19:07:11	88092/88092	---MCZ	200	added ('OK')	text/html	date:Sat,%2007%20Feb%202026%2004:24:20%20GMT	https://www.sasken.com/terms-use	C:/My_Web_Sites/sasken_httrack/Sasken_small/www.sasken.com/terms-use.html	(from https://www.sasken.com/)
19:07:11	119612/119612	---MCZ	200	added ('OK')	text/html	date:Sat,%2007%20Feb%202026%2004:24:25%20GMT	https://www.sasken.com/privacy-policy	C:/My_Web_Sites/sasken_httrack/Sasken_small/www.sasken.com/privacy-policy.html	(from https://www.sasken.com/)
19:07:12	83769/83769	---MCZ	200	added ('OK')	text/html	date:Sat,%2007%20Feb%202026%2004:24:06%20GMT	https://www.sasken.com/cookie-policy	C:/My_Web_Sites/sasken_httrack/Sasken_small/www.sasken.com/cookie-policy.html	(from https://www.sasken.com/)
19:07:12	102641/102641	---M-Z	200	added ('OK')	text/css	etag:%2265692999-5512%22	https://cdnjs.cloudflare.com/ajax/libs/font-awesome/6.5.1/css/all.min.css	C:/My_Web_Sites/sasken_httrack/Sasken_small/cdnjs.cloudflare.com/ajax/libs/font-awesome/6.5.1/css/all.min.css	(from https://www.sasken.com/)
19:07:12	13757/13757	---MCZ	200	added ('OK')	application/javascript	etag:W/%22f667e53d5752ee2e5759f3dfaf20d330%22	https://www.sasken.com/hs/hsstatic/content-cwv-embed/static-1.1293/embed.js	C:/My_Web_Sites/sasken_httrack/Sasken_small/www.sasken.com/hs/hsstatic/content-cwv-embed/static-1.1293/embed.js	(from https://www.sasken.com/)
19:07:13	87738/87738	---MCZ	200	added ('OK')	application/javascript	etag:W/%22e13cd06f4b3e74f40613135bbc363ea1%22	https://www.sasken.com/hubfs/hub_generated/template_assets/1/24572069418/1743168591751/template_jquery-min.min.js	C:/My_Web_Sites/sasken_httrack/Sasken_small/www.sasken.com/hubfs/hub_generated/template_assets/1/24572069418/1743168591751/template_jquery-min.min.js	(from https://www.sasken.com/)
19:07:13	50258/50258	---MCZ	200	added ('OK')	application/javascript	etag:W/%221e1d5e90c35f1a4c10d29ea32c58036e%22	https://www.sasken.com/hubfs/hub_generated/template_assets/1/66921819950/1743227822028/template_slick.min.js	C:/My_Web_Sites/sasken_httrack/Sasken_small/www.sasken.com/hubfs/hub_generated/template_assets/1/66921819950/1743227822028/template_slick.min.js	(from https://www.sasken.com/)
19:07:13	1243/1243	---MCZ	200	added ('OK')	application/javascript	etag:W/%2261ca66de658cab9587e4636894680d5d%22	https://www.sasken.com/hs/hsstatic/cos-i18n/static-1.53/bundles/project.js	C:/My_Web_Sites/sasken_httrack/Sasken_small/www.sasken.com/hs/hsstatic/cos-i18n/static-1.53/bundles/project.js	(from https://www.sasken.com/)
19:07:13	2242/2242	---MCZ	200	added ('OK')	application/javascript	etag:W/%227eea8909cdb6ec301c7707f23b2967de%22	https://www.sasken.com/hubfs/hub_generated/module_assets/1/195107540854/1768204005997/module_MarTech_Header_2025.min.js	C:/My_Web_Sites/sasken_httrack/Sasken_small/www.sasken.com/hubfs/hub_generated/module_assets/1/195107540854/1768204005997/module_MarTech_Header_2025.min.js	(from https://www.sasken.com/)
19:07:14	4484/4484	---MCZ	200	added ('OK')	application/javascript	etag:W/%22c897c9437840ab7f596629323681a77c%22	https://www.sasken.com/hubfs/hub_generated/module_assets/1/192019676172/1754458043905/module_Advanced_Hero_Slider_Dynamic_-_2025.min.js	C:/My_Web_Sites/sasken_httrack/Sasken_small/www.sasken.com/hubfs/hub_generated/module_assets/1/192019676172/1754458043905/module_Advanced_Hero_Slider_Dynamic_-_2025.min.js	(from https://www.sasken.com/)
19:07:14	493/493	---MCZ	200	added ('OK')	application/javascript	etag:W/%228cde7ba954e279c12b9d1bb0b4fa1a88%22	https://www.sasken.com/hubfs/hub_generated/module_assets/1/67010706951/1743342388739/module_Sasken_Focus_Numbers.min.js	C:/My_Web_Sites/sasken_httrack/Sasken_small/www.sasken.com/hubfs/hub_generated/module_assets/1/67010706951/1743342388739/module_Sasken_Focus_Numbers.min.js	(from https://www.sasken.com/)
19:07:14	1056/1056	---MCZ	200	added ('OK')	application/javascript	etag:W/%222a977462de831c728d483cd12b23bc0b%22	https://www.sasken.com/hubfs/hub_generated/module_assets/1/195106966817/1756191556037/module_MarTech_Footer_Global_2025.min.js	C:/My_Web_Sites/sasken_httrack/Sasken_small/www.sasken.com/hubfs/hub_generated/module_assets/1/195106966817/1756191556037/module_MarTech_Footer_Global_2025.min.js	(from https://www.sasken.com/)
19:07:14	1972/1972	---M-Z	200	added ('OK')	application/javascript	date:Mon,%2016%20Feb%202026%2012:52:25%20GMT	https://www.sasken.com/hs/scriptloader/2401243.js	C:/My_Web_Sites/sasken_httrack/Sasken_small/www.sasken.com/hs/scriptloader/2401243.js	(from https://www.sasken.com/)
19:07:15	12264/12264	---MCZ	200	added ('OK')	application/javascript	etag:W/%225f00f7762fc8f5051af26feb9a3f1004%22	https://www.sasken.com/hs/hsstatic/HubspotToolsMenu/static-1.624/js/index.js	C:/My_Web_Sites/sasken_httrack/Sasken_small/www.sasken.com/hs/hsstatic/HubspotToolsMenu/static-1.624/js/index.js	(from https://www.sasken.com/)
19:07:15	167/167	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2016%20Feb%202026%2013:37:15%20GMT	http://static.hubspot.com/final/img/common/icons/social/facebook-24x24.png	C:/My_Web_Sites/sasken_httrack/Sasken_small/static.hubspot.com/final/img/common/icons/social/facebook-24x24.71.delayed	(from https://www.sasken.com/hubfs/hub_generated/template_assets/1/19868754007/1743227813637/template_common-style.min.css)
19:07:15	805/805	---M--	200	added ('OK')	image/png	etag:%2271a3eaa1cd56c822279b471645830608%22	https://static.hsappstatic.net/static-hubspot-com/static-1.270519761/final/img/common/icons/social/facebook-24x24.png	C:/My_Web_Sites/sasken_httrack/Sasken_small/static.hsappstatic.net/static-hubspot-com/static-1.270519761/final/img/common/icons/social/facebook-24x24.png	(from https://www.sasken.com/hubfs/hub_generated/template_assets/1/19868754007/1743227813637/template_common-style.min.css)
19:07:17	123/123	---MCZ	404	error ('Not%20Found')	text/html	date:Fri,%2025%20Oct%202024%2020:22:57%20GMT	https://www.sasken.com/hubfs/hub_generated/template_assets/1/66919354150/1743227821468/ajax-loader.gif	C:/My_Web_Sites/sasken_httrack/Sasken_small/www.sasken.com/hubfs/hub_generated/template_assets/1/66919354150/1743227821468/ajax-loader.gif	(from https://www.sasken.com/hubfs/hub_generated/template_assets/1/66919354150/1743227821468/template_slick-theme.min.css)
19:07:19	123/123	---MCZ	404	error ('Not%20Found')	text/html	date:Fri,%2025%20Oct%202024%2020:22:57%20GMT	https://www.sasken.com/hubfs/hub_generated/template_assets/1/66919354150/1743227821468/fonts/slick.eot	C:/My_Web_Sites/sasken_httrack/Sasken_small/www.sasken.com/hubfs/hub_generated/template_assets/1/66919354150/1743227821468/fonts/slick.eot	(from https://www.sasken.com/hubfs/hub_generated/template_assets/1/66919354150/1743227821468/template_slick-theme.min.css)
19:07:21	123/123	---MCZ	404	error ('Not%20Found')	text/html	date:Fri,%2025%20Oct%202024%2020:22:57%20GMT	https://www.sasken.com/hubfs/hub_generated/template_assets/1/66919354150/1743227821468/fonts/slick.eot?	C:/My_Web_Sites/sasken_httrack/Sasken_small/www.sasken.com/hubfs/hub_generated/template_assets/1/66919354150/1743227821468/fonts/slickd41d.eot	(from https://www.sasken.com/hubfs/hub_generated/template_assets/1/66919354150/1743227821468/template_slick-theme.min.css)
19:07:23	123/123	---MCZ	404	error ('Not%20Found')	text/html	date:Fri,%2025%20Oct%202024%2020:22:57%20GMT	https://www.sasken.com/hubfs/hub_generated/template_assets/1/66919354150/1743227821468/fonts/slick.svg	C:/My_Web_Sites/sasken_httrack/Sasken_small/www.sasken.com/hubfs/hub_generated/template_assets/1/66919354150/1743227821468/fonts/slick.svg	(from https://www.sasken.com/hubfs/hub_generated/template_assets/1/66919354150/1743227821468/template_slick-theme.min.css)
19:07:24	0/0	---M--	307	error ('Temporary%20Redirect')	text/html	date:Mon,%2016%20Feb%202026%2013:37:24%20GMT	https://2401243.fs1.hubspotusercontent-na1.net/hubfs/2401243/Group%201.png	C:/My_Web_Sites/sasken_httrack/Sasken_small/2401243.fs1.hubspotusercontent-na1.net/hubfs/2401243/Group%201.77.delayed	(from https://www.sasken.com/hubfs/hub_generated/template_assets/1/117837507159/1743227829173/template_Sasken_Focus_Numbers.min.css)
19:07:24	4568/4568	---M--	200	added ('OK')	image/png	etag:%228312c13253e217d6250d062688778e92%22	https://2401243.fs1.hubspotusercontent-na2.net/hubfs/2401243/Group%201.png	C:/My_Web_Sites/sasken_httrack/Sasken_small/2401243.fs1.hubspotusercontent-na2.net/hubfs/2401243/Group%201.png	(from https://www.sasken.com/hubfs/hub_generated/template_assets/1/117837507159/1743227829173/template_Sasken_Focus_Numbers.min.css)
19:07:26	167/167	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2016%20Feb%202026%2013:37:26%20GMT	http://7052064.fs1.hubspotusercontent-na1.net/hubfs/7052064/hub_generated/template_assets/DEFAULT_ASSET/1770412220877/template_layout.min.css	C:/My_Web_Sites/sasken_httrack/Sasken_small/7052064.fs1.hubspotusercontent-na1.net/hubfs/7052064/hub_generated/template_assets/DEFAULT_ASSET/1770412220877/template_layout.min.7a.delayed	(from https://www.sasken.com/industry-listing)
19:07:26	560/560	---MCZ	200	added ('OK')	text/css	etag:W/%22cda2fd095617dd380e8b1c7648ea1468%22	https://www.sasken.com/hubfs/hub_generated/module_assets/1/67994959119/1743342401596/module_Seed_To_Harvest_Icon_box_Module.min.css	C:/My_Web_Sites/sasken_httrack/Sasken_small/www.sasken.com/hubfs/hub_generated/module_assets/1/67994959119/1743342401596/module_Seed_To_Harvest_Icon_box_Module.min.css	(from https://www.sasken.com/industry-listing)
19:07:26	4562/4562	---MCZ	200	added ('OK')	text/css	etag:W/%22fda5882b24ca5a84d04d090722dc713b%22	https://7052064.fs1.hubspotusercontent-na1.net/hubfs/7052064/hub_generated/template_assets/DEFAULT_ASSET/1770412220877/template_layout.min.css	C:/My_Web_Sites/sasken_httrack/Sasken_small/7052064.fs1.hubspotusercontent-na1.net/hubfs/7052064/hub_generated/template_assets/DEFAULT_ASSET/1770412220877/template_layout.min.css	(from https://www.sasken.com/industry-listing)
19:07:27	121057/121057	---MCZ	200	added ('OK')	text/css	etag:W/%22b5826b5fb067c880f96ce3be8f01eabd%22	https://www.sasken.com/hubfs/hub_generated/template_assets/1/66933758361/1743227822649/template_sasken-bootstrap.min.css	C:/My_Web_Sites/sasken_httrack/Sasken_small/www.sasken.com/hubfs/hub_generated/template_assets/1/66933758361/1743227822649/template_sasken-bootstrap.min.css	(from https://www.sasken.com/industry-listing)
19:07:27	89476/89476	---M--	200	added ('OK')	text/javascript	date:Fri,%2008%20May%202020%2007:05:03%20GMT	https://ajax.googleapis.com/ajax/libs/jquery/3.5.1/jquery.min.js	C:/My_Web_Sites/sasken_httrack/Sasken_small/ajax.googleapis.com/ajax/libs/jquery/3.5.1/jquery.min.js	(from https://www.sasken.com/industry-listing)
19:07:28	2199/2199	---M-Z	200	added ('OK')	text/css	etag:%225eb03f2b-897%22	https://cdnjs.cloudflare.com/ajax/libs/normalize/5.0.0/normalize.min.css	C:/My_Web_Sites/sasken_httrack/Sasken_small/cdnjs.cloudflare.com/ajax/libs/normalize/5.0.0/normalize.min.css	(from https://www.sasken.com/industry-listing)
19:07:28	1290/1290	---M-Z	200	added ('OK')	text/css	etag:%225eb03fd5-50a%22	https://cdnjs.cloudflare.com/ajax/libs/slick-carousel/1.6.0/slick.min.css	C:/My_Web_Sites/sasken_httrack/Sasken_small/cdnjs.cloudflare.com/ajax/libs/slick-carousel/1.6.0/slick.min.css	(from https://www.sasken.com/industry-listing)
19:07:28	86351/86351	---M-Z	200	added ('OK')	application/javascript	etag:%225eb03ec4-1514f%22	https://cdnjs.cloudflare.com/ajax/libs/jquery/3.1.0/jquery.min.js	C:/My_Web_Sites/sasken_httrack/Sasken_small/cdnjs.cloudflare.com/ajax/libs/jquery/3.1.0/jquery.min.js	(from https://www.sasken.com/industry-listing)
19:07:28	41953/41953	---M-Z	200	added ('OK')	application/javascript	etag:%225eb03fd5-a3e1%22	https://cdnjs.cloudflare.com/ajax/libs/slick-carousel/1.6.0/slick.min.js	C:/My_Web_Sites/sasken_httrack/Sasken_small/cdnjs.cloudflare.com/ajax/libs/slick-carousel/1.6.0/slick.min.js	(from https://www.sasken.com/industry-listing)
19:07:29	26053/26053	---MCZ	200	added ('OK')	text/css	date:Tue,%2020%20Jan%202026%2019:13:50%20GMT	https://unpkg.com/aos@2.3.1/dist/aos.css	C:/My_Web_Sites/sasken_httrack/Sasken_small/unpkg.com/aos@2.3.1/dist/aos.css	(from https://www.sasken.com/industry-listing)
19:07:29	14239/14239	---MCZ	200	added ('OK')	text/javascript	date:Tue,%2013%20Jan%202026%2006:34:29%20GMT	https://unpkg.com/aos@2.3.1/dist/aos.js	C:/My_Web_Sites/sasken_httrack/Sasken_small/unpkg.com/aos@2.3.1/dist/aos.js	(from https://www.sasken.com/industry-listing)
19:07:30	325832/325832	---M--	200	added ('OK')	image/jpeg	etag:%22d929944ac3dddf3d5b7e8d8bc1768f3a%22	https://www.sasken.com/hubfs/WB-IndustryOfferings.jpg	C:/My_Web_Sites/sasken_httrack/Sasken_small/www.sasken.com/hubfs/WB-IndustryOfferings.jpg	(from https://www.sasken.com/industry-listing)
19:07:32	8817/8817	---M--	200	added ('OK')	image/png	etag:%2256e92918f877bc72816daf84f4837606%22	https://www.sasken.com/hubfs/Industry%20Offerings%20Page/Automotive.png	C:/My_Web_Sites/sasken_httrack/Sasken_small/www.sasken.com/hubfs/Industry%20Offerings%20Page/Automotive.png	(from https://www.sasken.com/industry-listing)
19:07:33	5758/5758	---M--	200	added ('OK')	image/png	etag:%22dc9e43ada35b7aeda3403d716f4f40cd%22	https://www.sasken.com/hubfs/Industry%20Offerings%20Page/Semiconductor.png	C:/My_Web_Sites/sasken_httrack/Sasken_small/www.sasken.com/hubfs/Industry%20Offerings%20Page/Semiconductor.png	(from https://www.sasken.com/industry-listing)
19:07:35	10565/10565	---M--	200	added ('OK')	image/png	etag:%22079992dc861ab80154acdf98a322bc97%22	https://www.sasken.com/hubfs/Industry%20Offerings%20Page/Industrial.png	C:/My_Web_Sites/sasken_httrack/Sasken_small/www.sasken.com/hubfs/Industry%20Offerings%20Page/Industrial.png	(from https://www.sasken.com/industry-listing)
19:07:37	9228/9228	---M--	200	added ('OK')	image/png	etag:%22349d154d3aca8744b2d5adc0194b6da4%22	https://www.sasken.com/hubfs/Industry%20Offerings%20Page/Comms-%26-Devices.png	C:/My_Web_Sites/sasken_httrack/Sasken_small/www.sasken.com/hubfs/Industry%20Offerings%20Page/Comms-&-Devices.png	(from https://www.sasken.com/industry-listing)
19:07:38	9158/9158	---M--	200	added ('OK')	image/png	etag:%2286d9e46f10bf26d4311f0e20e7cb1fbd%22	https://www.sasken.com/hubfs/Industry%20Offerings%20Page/SatCom.png	C:/My_Web_Sites/sasken_httrack/Sasken_small/www.sasken.com/hubfs/Industry%20Offerings%20Page/SatCom.png	(from https://www.sasken.com/industry-listing)
